[0.07732726 0.18900193 0.39773591 0.41030618]
[0.24687904 0.11900978 0.01379638 0.16631126]
[0.11963766 0.14860914 0.27231317 0.28177504]
[0.11994295 0.2439043  0.12298397 0.27725448]
[0.12577734 0.24321691 0.12154937 0.29418207]
[0.05320888 0.27755772 0.06876664 0.50868915]
[0.11432602 0.19491117 0.26609127 0.41832786]
[0.05472086 0.43777358 0.02307728 0.43748817]
[0.05213305 0.37000848 0.02873688 0.49374209]
[0.06176293 0.28943834 0.04117243 0.45474405]
[0.03012694 0.40353021 0.03470658 0.34855507]
[0.02859612 0.39007727 0.00172278 0.21494735]
[0.03225047 0.38889474 0.05689246 0.33693573]
[0.03013379 0.40732274 0.03684457 0.35061292]
[0.02573727 0.41077815 0.03192927 0.33673434]
[0.02827053 0.38953736 0.05874125 0.34356887]
[0.02923091 0.39342997 0.0376976  0.34376825]
[0.33511579 0.16784437 0.10334569 0.40988745]
[0.24930198 0.19635048 0.12467882 0.36870632]
[0.137656   0.19769762 0.24387272 0.3630896 ]
[0.15619122 0.19736867 0.27288979 0.35435907]
[0.10624334 0.21047001 0.27307945 0.36383129]
[0.10206404 0.20837016 0.27561321 0.32755032]
[0.07382506 0.41651698 0.05478314 0.28664458]
[0.03628447 0.29235648 0.03528849 0.47606041]
[0.08498871 0.22326136 0.05055479 0.55360149]
[0.05246866 0.23230628 0.17154605 0.38938046]
[0.12229642 0.23040659 0.21869986 0.35567251]
[0.18164937 0.28382066 0.09703306 0.4225686 ]
[0.04035761 0.31682881 0.04398801 0.48387762]
[0.0927798  0.26538212 0.04522046 0.38264105]
[0.25715105 0.16476979 0.0899947  0.23600234]
[0.05414063 0.26034912 0.06500281 0.61366304]
[0.03852077 0.53368765 0.0095315  0.45735041]
[0.03253668 0.3509563  0.01613081 0.50173946]
[0.11169173 0.23720154 0.17230124 0.39926117]
[0.0557057  0.2114537  0.10514122 0.4833799 ]
[0.05581162 0.22208384 0.24919959 0.41089499]
[0.12094466 0.33129573 0.05256564 0.34087687]
[0.04286446 0.21324619 0.08711504 0.4694703 ]
[0.03948335 0.24075176 0.0851498  0.50214206]
[0.08701904 0.68557312 0.00920648 0.74076377]
[0.02988086 0.36430125 0.00281238 0.79699197]
[0.12163913 0.17233693 0.22237414 0.41456633]
[0.1678233  0.20178565 0.03275048 0.22979293]
[0.16357037 0.20487208 0.07657186 0.22718828]
[0.16915794 0.23612699 0.18279506 0.43185213]
[0.16485413 0.23845254 0.16639115 0.45109788]
[0.16219439 0.20471406 0.13986475 0.36324389]
[0.16330838 0.20390183 0.09562812 0.34534483]
[0.1730892  0.27643049 0.16130507 0.35991406]
[0.1371582  0.24114945 0.16156189 0.44665302]
[0.15360242 0.23027438 0.09260834 0.23565699]
[0.16106328 0.22245071 0.06603144 0.30749833]
[0.15836073 0.17073512 0.44603413 0.31799165]
[0.10387201 0.16169284 0.42672438 0.3828541 ]
[0.0520648  0.30378147 0.04031212 0.39837236]
[0.04257899 0.31328912 0.03548724 0.44222561]
[0.04066461 0.31936243 0.0281165  0.43131744]
[0.02176638 0.32516184 0.02153653 0.4847509 ]
[0.08281209 0.34943138 0.10700657 0.35782327]
[0.05585418 0.27573783 0.04307602 0.47377191]
[0.07074361 0.27614342 0.0316416  0.42371061]
[0.05585418 0.26204786 0.06039863 0.43997202]
[0.0557397  0.25349887 0.05226309 0.50878049]
[0.06696768 0.24937186 0.05232056 0.47517059]
[0.06626611 0.24899788 0.04934626 0.43482028]
[0.05959929 0.16668923 0.57552058 0.40567289]
[0.05886396 0.23088882 0.01020535 0.5693382 ]
[0.02246085 0.31319431 0.04621088 0.57497504]
[0.04590409 0.28014138 0.11370908 0.43827923]
[0.03764039 0.43229021 0.11988549 0.42486588]
[0.26954414 0.16426543 0.04745445 0.21300066]
[0.20968605 0.14140071 0.00653156 0.13716574]
[0.05021304 0.23839724 0.22924039 0.38096925]
[0.08452246 0.15965356 0.16659897 0.41052745]
[0.06004474 0.33444037 0.05820501 0.36159352]
[0.04954425 0.26072311 0.07661464 0.3846465 ]
[0.0861548  0.20389445 0.15816034 0.42894738]
[0.06266337 0.19529621 0.1586145  0.49976897]
[0.05612766 0.25981975 0.02869068 0.58082458]
[0.04313207 0.19365884 0.11061571 0.49724669]
[0.03699533 0.32924144 0.05008691 0.50840947]
[0.0486487  0.2199753  0.09304004 0.36825945]
[0.07545422 0.30323102 0.06570601 0.33285055]
[0.0800572  0.28854025 0.08409138 0.47529911]
[0.19080935 0.15432612 0.31391068 0.33722565]
[0.05144053 0.34824095 0.02787158 0.52549755]
[0.05990066 0.32002086 0.10090458 0.43201893]
[0.05156798 0.50590212 0.01321134 0.39911051]
[0.06815677 0.26320669 0.06863379 0.45877008]
[0.0703395  0.25827377 0.07821994 0.4280906 ]
[0.07429253 0.19633099 0.11188743 0.46085209]
[0.0694053  0.20239114 0.04674778 0.48866954]
[0.05379914 0.33243612 0.04292469 0.42733394]
[0.07919297 0.20782894 0.18415836 0.3665533 ]
[0.06913133 0.29574605 0.05818171 0.41150402]
[0.19312833 0.26544533 0.23180996 0.41778617]
[0.19332402 0.26459465 0.19648599 0.40525965]
[0.1848096  0.27155552 0.18410055 0.47819866]
[0.18979834 0.27099717 0.2041849  0.45723975]
[0.19224452 0.27085232 0.19728692 0.45743772]
[0.19125627 0.27045463 0.17967727 0.45246847]
[0.06315065 0.28894057 0.08676228 0.4638677 ]
[0.03890189 0.36296597 0.00562763 0.2574106 ]
[0.04202762 0.36439607 0.00216773 0.24935915]
[0.02410126 0.36680063 0.02784176 0.45842736]
[0.02559735 0.36348481 0.028221   0.44792253]
[0.02750023 0.3577091  0.03337424 0.45257943]
[0.02680674 0.36120929 0.03167914 0.43121021]
[0.07282457 0.40642201 0.01989609 0.45959256]
[0.0231382  0.3586151  0.01397444 0.53847301]
[0.08359242 0.27387054 0.10728868 0.40174946]
[0.02469006 0.43025436 0.04921896 0.44728061]
[0.07561983 0.22526903 0.09565349 0.48150761]
[0.05408363 0.6008944  0.01641908 0.63872231]
[0.03775756 0.28920921 0.03070607 0.49508403]
[0.02909881 0.47464801 0.03096368 0.34276802]
[0.07889893 0.30218018 0.08583586 0.51026008]
[0.03065703 0.32890169 0.03417641 0.46169409]
[0.08780891 0.3842726  0.04237894 0.46662981]
[0.13659118 0.13102288 0.59032018 0.34261641]
[0.04001123 0.3986763  0.00232194 0.63118735]
[0.10955376 0.30556975 0.04232037 0.33401308]
[0.05864454 0.23276718 0.0343303  0.51379978]
[0.05527835 0.32790352 0.01144722 0.59905301]
[0.02557949 0.34560725 0.01485074 0.60168978]
[0.03428937 0.28722866 0.00232844 0.52188017]
[0.13095272 0.2450684  0.11865234 0.33838939]
[0.03699533 0.22751927 0.05703356 0.50113981]
[0.05210859 0.22808788 0.03911802 0.52340263]
[0.04684562 0.27836363 0.01032508 0.63598911]
[0.11135171 0.16988391 0.19131865 0.36196676]
[0.02841706 0.42669887 0.00470356 0.65734934]
[0.04608119 0.34509631 0.28641196 0.44360891]
[0.042067   0.34951303 0.26536109 0.42178425]
[0.07196719 0.34508051 0.05508351 0.45567614]
[0.03689798 0.24882669 0.14838161 0.45481275]
[0.07939991 0.34133539 0.06376957 0.49061098]
[0.1924138  0.28034681 0.26875006 0.36416685]
[0.18218093 0.14068302 0.11314108 0.24526564]
[0.06702908 0.21226066 0.17715089 0.46551221]
[0.15435682 0.15811496 0.46610051 0.30320433]
[0.04697405 0.29256191 0.11920962 0.4585881 ]
[0.07694517 0.29150579 0.02668193 0.53347641]
[0.07670055 0.29553272 0.02229446 0.49817575]
[0.07606943 0.29782404 0.05454377 0.47846406]
[0.07575486 0.30123995 0.0308762  0.54589892]
[0.02673996 0.34972899 0.03336306 0.5253069 ]
[0.05896817 0.27621716 0.19102618 0.44617417]
[0.15420932 0.21465259 0.10417399 0.28355029]
[0.0461536  0.19073833 0.11482217 0.37326961]
[0.09898552 0.20444621 0.25804933 0.50164237]
[0.03243614 0.40862905 0.00233612 0.37228426]
[0.02180234 0.40610334 0.01111816 0.57328851]
[0.04693417 0.39095693 0.0132861  0.61275602]
[0.12007504 0.4046706  0.00397027 0.17243281]
[0.14104054 0.40047512 0.00382934 0.16829683]
[0.07749629 0.29374707 0.12039821 0.44153871]
[0.04362302 0.28194546 0.04202785 0.55258548]
[0.04354841 0.23941648 0.05862418 0.53914519]
[0.04322576 0.23335107 0.0223708  0.48245871]
[0.19427804 0.27906419 0.25610876 0.40098492]
[0.06514331 0.24906635 0.1671262  0.43719578]
[0.08151317 0.21774482 0.31746113 0.43671859]
[0.03380478 0.27505834 0.11572656 0.40995297]
[0.03478472 0.275298   0.11933787 0.44021563]
[0.06915212 0.21371183 0.17221042 0.50526439]
[0.18535925 0.22046595 0.02516583 0.26602099]
[0.18112907 0.22983086 0.02819308 0.27985504]
[0.08569932 0.23446249 0.20168963 0.44789671]
[0.0859437  0.28467924 0.15805862 0.44027525]
[0.08497843 0.2841525  0.15106571 0.44263436]
[0.09262006 0.25913499 0.19573408 0.43224933]
[0.09616898 0.26846355 0.17183568 0.41836897]
[0.09010074 0.26845828 0.18903478 0.41838788]
[0.08881454 0.27700464 0.15366737 0.4431231 ]
[0.08989526 0.27931966 0.17665114 0.43692685]
[0.08818269 0.28146349 0.15830303 0.46287922]
[0.02951784 0.33936275 0.03388689 0.45431402]
[0.03012914 0.33922843 0.03873549 0.43121248]
[0.04949802 0.32155367 0.04174856 0.52249788]
[0.04973726 0.3258466  0.0416693  0.52246333]
[0.06858485 0.22669018 0.15629046 0.47644283]
[0.07326611 0.25327764 0.26538599 0.40110678]
[0.09342339 0.20198765 0.33263523 0.38082258]
[0.09206331 0.2017306  0.35688708 0.39879266]
[0.09094076 0.20388392 0.34529024 0.37815842]
[0.08887985 0.20027496 0.36294269 0.38665613]
[0.043567   0.3047454  0.02414246 0.51358567]
[0.07724458 0.26446823 0.07619868 0.32826093]
[0.04107728 0.42008828 0.08962869 0.56720943]
[0.00795083 0.38728555 0.08887726 0.45914084]
[0.03013306 0.33102709 0.00890533 0.63246453]
[0.02520351 0.24081234 0.2597814  0.44663718]
[0.04148995 0.25139981 0.06686493 0.47487281]
[0.06755158 0.24648796 0.14614465 0.43864833]
[0.03512303 0.25124969 0.01671887 0.58525839]
[0.03875243 0.28929348 0.0154199  0.657154  ]
[0.01790777 0.32228321 0.04967045 0.44791164]
[0.06583925 0.25953531 0.14193822 0.48971223]
[0.0178701  0.30405537 0.11139115 0.45259602]
[0.02949045 0.30190364 0.04395503 0.57692581]
[0.08057555 0.39605577 0.06268725 0.44256223]
[0.03672307 0.22256106 0.31541139 0.43300821]
[0.12508433 0.20943839 0.18139637 0.34955177]
[0.15023794 0.21410478 0.22411958 0.40715172]
[0.15477463 0.10791374 0.08589154 0.24444674]
[0.07811346 0.34180682 0.07953822 0.46248475]
[0.07850852 0.3342244  0.0411903  0.40517865]
[0.06889331 0.2546735  0.00060799 0.10688658]
[0.06915163 0.25358578 0.00056988 0.10501949]
[0.06883558 0.25557686 0.00053487 0.10127233]
[0.0748982  0.27505307 0.10384861 0.47057508]
[0.01903742 0.27828462 0.02633911 0.54948907]
[0.23316965 0.20311593 0.03166752 0.26866447]
[0.23321001 0.20304429 0.03281378 0.27353819]
[0.2332445  0.20299899 0.03354269 0.27429571]
[0.23329856 0.20293473 0.03327977 0.27097859]
[0.23335556 0.20288206 0.03601531 0.27219207]
[0.23338858 0.20285572 0.03542417 0.27972375]
[0.23344558 0.2027538  0.04156805 0.26976834]
[0.23346539 0.2027351  0.02912444 0.26335935]
[0.23349548 0.20269744 0.03012244 0.25960518]
[0.23353707 0.20265609 0.03330087 0.26648869]
[0.23361045 0.20255811 0.0347795  0.26484524]
[0.23364274 0.20251676 0.04472639 0.26963216]
[0.23360409 0.20256944 0.03028806 0.2655266 ]
[0.23359211 0.20255811 0.03011268 0.27236169]
[0.23358526 0.20255443 0.05029951 0.27808226]
[0.23348863 0.20269375 0.03610286 0.25986862]
[0.23343922 0.20276512 0.02798019 0.27200419]
[0.23339299 0.2027991  0.0325091  0.27073407]
[0.23335287 0.20287073 0.03021085 0.26840426]
[0.23335091 0.20282543 0.03131118 0.26614193]
[0.23330517 0.20287442 0.02893729 0.258766  ]
[0.23325796 0.20294237 0.03542848 0.25937524]
[0.23316182 0.20303297 0.03786063 0.26200359]
[0.2331447  0.20306326 0.03792263 0.27585862]
[0.23305713 0.20313858 0.0455018  0.26949401]
[0.23305762 0.20315386 0.03307053 0.26904098]
[0.23321466 0.20282543 0.03534208 0.26381641]
[0.23289225 0.2033843  0.03173325 0.26422294]
[0.23285434 0.203403   0.0335048  0.26320289]
[0.23260458 0.20362265 0.03001423 0.26305874]
[0.23258477 0.2035281  0.03496277 0.2598142 ]
[0.23237856 0.20370219 0.03529257 0.2691124 ]
[0.23215057 0.20362265 0.04910532 0.26526644]
[0.23172445 0.2034749  0.04735515 0.26695458]
[0.23168726 0.20350914 0.03581568 0.26247346]
[0.23156496 0.20356577 0.0418901  0.27073664]
[0.23158893 0.20349018 0.03677178 0.26296155]
[0.23428609 0.20240773 0.02714379 0.27022727]
[0.02498409 0.27157659 0.01339154 0.59231198]
[0.02305332 0.28364947 0.0987719  0.40212683]
[0.03559563 0.30466639 0.01011517 0.69140279]
[0.07825339 0.22645341 0.09601084 0.31626008]
[0.10824505 0.26457885 0.15398264 0.41751809]
[0.0966044  0.29556432 0.06945254 0.55617093]
[0.01826981 0.27464748 0.0073197  0.59202005]
[0.05529425 0.24513424 0.00158688 0.129173  ]
[0.03022846 0.25661454 0.19390068 0.45300497]
[0.02778448 0.38875516 0.01807532 0.59745066]
[0.07409488 0.3787945  0.07853576 0.47907834]
[0.07470569 0.39808899 0.13083647 0.33544061]
[0.07432139 0.39847878 0.12635571 0.36155121]
[0.07742291 0.36638451 0.06746066 0.51569502]
[0.07809096 0.39361697 0.04635279 0.57047773]
[0.077805   0.39558697 0.02322292 0.53990553]
[0.06344322 0.26748908 0.10365596 0.4469161 ]
[0.21282671 0.19441287 0.06727008 0.31366416]
[2.63148110e-02 3.46908300e-01 2.65406147e-04 5.87424938e-01]
[0.02568614 0.34539656 0.02965616 0.55524711]
[0.0205198  0.28541668 0.08441487 0.51445673]
[0.18480446 0.07667543 0.18796057 0.32535382]
[0.03239064 0.6658072  0.01419657 0.39018368]
[0.01369495 0.29695228 0.10784366 0.44864702]
[0.02798898 0.43638298 0.07526544 0.39621984]
[0.02595473 0.44202437 0.07353279 0.38696738]
[0.11271399 0.18270133 0.37482408 0.35578358]
[0.2770686  0.12569016 0.00141596 0.07511902]
[0.03516314 0.55804674 0.02519154 0.5838924 ]
[0.03550708 0.54553667 0.03248983 0.49554024]
[0.0303926  0.67440096 0.02393917 0.50000235]
[0.02661912 0.7623481  0.02515855 0.5191454 ]
[0.0509124  0.28761582 0.05110869 0.47767542]
[0.15642116 0.14866234 0.01718489 0.19757072]
[0.08497843 0.21796289 0.24587753 0.43051735]
[0.08185441 0.21943486 0.23035911 0.42924965]
[0.08921742 0.21725547 0.26935682 0.40655   ]
[0.06409219 0.28948574 0.03187918 0.48019256]
[0.10507015 0.2973052  0.02080963 0.45576597]
[0.17914399 0.22551607 0.13874995 0.32254359]
[0.03257141 0.35987137 0.0262785  0.45650301]
[0.03289211 0.36366917 0.0175973  0.45257756]
[0.03171403 0.36760918 0.01203845 0.48977599]
[0.03119372 0.37716161 0.01891886 0.4533771 ]
[0.03074925 0.38546566 0.01291202 0.42589803]
[0.03039676 0.39391457 0.01528621 0.45647295]
[0.08932505 0.22608574 0.18376853 0.39667842]
[0.03497038 0.2771811  0.04801678 0.55762908]
[0.04837351 0.30672331 0.03321863 0.53759832]
[0.05291607 0.30440565 0.03812004 0.52833774]
[0.0392402  0.27769467 0.08927342 0.5021013 ]
[0.07544786 0.36875747 0.02409008 0.50832277]
[0.07009635 0.25480519 0.09960408 0.50095203]
[0.07305256 0.24824727 0.07968302 0.41547441]
[0.06889233 0.25937202 0.09235107 0.4412964 ]
[0.07209439 0.26231123 0.08474464 0.42957997]
[0.05401074 0.27793697 0.06950463 0.50056624]
[0.07152565 0.26777879 0.07831039 0.40269238]
[0.07020569 0.27560615 0.13432656 0.41602519]
[0.02897699 0.36642665 0.01482436 0.5184246 ]
[0.03450463 0.37382998 0.02770248 0.49653613]
[0.03274509 0.36544165 0.02238822 0.45939601]
[0.11412274 0.42418368 0.04495212 0.44238676]
[0.08483337 0.23817337 0.33606066 0.36400222]
[0.10550606 0.25051225 0.2082099  0.40865057]
[0.04731138 0.21910064 0.17835408 0.40550266]
[0.06934096 0.2846213  0.0219292  0.44928409]
[0.05934195 0.27027027 0.01675487 0.47908021]
[0.07339282 0.27236406 0.06476538 0.52043635]
[0.03209441 0.30260157 0.02195984 0.52436669]
[0.05254474 0.23937434 0.04367413 0.55375371]
[0.02883976 0.44594595 0.0067845  0.69791271]
[0.03303032 0.23356176 0.03969596 0.52214704]
[0.02733389 0.34132749 0.02493706 0.50537263]
[0.07744786 0.30197738 0.09576698 0.41011936]
[0.08116141 0.19118474 0.31661047 0.4427827 ]
[0.08040896 0.35532297 0.03162603 0.50764792]
[0.05745472 0.21686832 0.16916045 0.38579546]
[0.13683041 0.16784674 0.38187515 0.27009427]
[0.13137396 0.20109588 0.36455153 0.30350549]
[0.11680743 0.16876985 0.41974165 0.29442109]
[0.07097673 0.33649202 0.0110889  0.49996845]
[0.06070276 0.27872445 0.14407242 0.44171897]
[0.15067409 0.23167603 0.14095872 0.32973144]
[0.08717266 0.24076493 0.16840893 0.51573557]
[0.08794565 0.23950602 0.17154357 0.48827406]
[0.0689119  0.22843316 0.15384237 0.48133149]
[0.07287717 0.22277913 0.19510662 0.42474291]
[0.01175807 0.48308375 0.00946488 0.64737245]
[0.03239945 0.46770294 0.00391123 0.58583328]
[0.0147358  0.43413644 0.00467516 0.60176337]
[0.04334293 0.28797137 0.09214812 0.48953984]
[0.1488397  0.18930191 0.2526363  0.44046136]
[0.09505695 0.40290076 0.04477027 0.4527554 ]
[0.04749093 0.37906841 0.00881982 0.50001152]
[0.04903716 0.22690377 0.10052979 0.43872686]
[0.11534461 0.22860066 0.05726965 0.24454141]
[0.04385468 0.38224728 0.0308909  0.47242064]
[0.12770322 0.17431405 0.4362208  0.33510046]
[0.09982187 0.18764268 0.4068024  0.37507714]
[0.22915718 0.11145291 0.01307422 0.17858477]
[0.02467367 0.43879282 0.04752903 0.48542464]
[0.0952272  0.22074039 0.31232858 0.31425817]
[0.15897889 0.1759372  0.05807455 0.26497481]
[0.01826369 0.31270971 0.0793924  0.44385343]
[0.01412793 0.40044088 0.0087756  0.54919708]
[0.13034387 0.14279499 0.33032975 0.3729752 ]
[0.05558192 0.23759922 0.05913799 0.41986712]
[0.05360663 0.20997988 0.20088341 0.44324097]
[0.04952199 0.3119196  0.01739497 0.58140204]
[0.06649532 0.31709745 0.04547568 0.50852634]
[0.01380185 0.24073859 0.13584145 0.48073925]
[0.05240653 0.28866403 0.0476522  0.42996254]
[0.07005916 0.24862126 0.07100588 0.45551903]
[0.07800681 0.2915927  0.16363438 0.34503065]
[0.07046645 0.3021275  0.15135916 0.34723669]
[0.04323016 0.2963597  0.03344353 0.51168231]
[0.04339381 0.29580399 0.02630635 0.49875679]
[0.04369885 0.29456878 0.0221563  0.44724894]
[0.04437229 0.29283581 0.0228506  0.53562979]
[0.04475683 0.29258034 0.01106106 0.44630838]
[0.04621353 0.29083156 0.03427309 0.45708577]
[0.04324851 0.29438443 0.02889367 0.52215965]
[0.04339161 0.29484006 0.02822063 0.46072988]
[0.04409685 0.29749482 0.03637289 0.530195  ]
[0.12305107 0.3380617  0.04194288 0.28146243]
[0.1217974  0.34260747 0.02767589 0.26935924]
[0.02451564 0.31792443 0.00418174 0.61289336]
[0.01118811 0.32689745 0.02486351 0.58873788]
[0.23134749 0.20095103 0.03643366 0.26025996]
[0.04784685 0.50493292 0.0297572  0.31742998]
[0.04790091 0.50493292 0.02907695 0.31029559]
[0.02654891 0.46348375 0.03399082 0.55119052]
[0.01227935 0.38393285 0.00229897 0.64687216]
[0.04836323 0.36969507 0.01655913 0.43253631]
[0.06525437 0.26187404 0.06808698 0.46701414]
[0.19675602 0.14554194 0.12853174 0.30992175]
[0.10252857 0.2314548  0.21280946 0.39237352]
[0.21592186 0.12259662 0.0455904  0.2760005 ]
[0.14068755 0.21440897 0.26941143 0.3697176 ]
[0.23177141 0.11263307 0.03914658 0.26913545]
[0.06972159 0.22862147 0.19823033 0.44661928]
[0.27982643 0.26275369 0.06357562 0.3001116 ]
[0.07165628 0.18477063 0.09630097 0.48568898]
[0.16173157 0.19898471 0.21132391 0.43390801]
[0.06628739 0.22850216 0.12114651 0.44064107]
[0.02161056 0.4000827  0.00581059 0.58560071]
[0.02287523 0.36239709 0.05909352 0.47911894]
[0.05151441 0.23854736 0.15711227 0.40188286]
[0.12427856 0.19970213 0.41916907 0.36843769]
[0.11158214 0.36572872 0.08790027 0.34323553]
[0.1399197  0.22181862 0.24685964 0.40907909]
[0.08656625 0.27852165 0.13790606 0.41324376]
[0.08418098 0.28681254 0.0627795  0.51492857]
[0.04602126 0.31698947 0.0048414  0.22452992]
[0.16344292 0.2222408  0.29810764 0.42730897]
[0.09119981 0.2052537  0.31737804 0.39771506]
[0.03498482 0.32906235 0.03850875 0.50494361]
[0.05378716 0.27284339 0.09108356 0.39235365]
[0.04316069 0.31177474 0.02248068 0.49533758]
[0.04008633 0.31794287 0.05313626 0.47057024]
[0.15805276 0.23195468 0.11862082 0.40585058]
[0.15643706 0.31106891 0.0646815  0.48574976]
[0.06017365 0.2472096  0.07886307 0.49765599]
[0.06148113 0.25372273 0.0706207  0.47642588]
[0.04972772 0.27397325 0.0411443  0.52396677]
[0.05662864 0.26403894 0.0388878  0.56172501]
[0.03694421 0.27759459 0.0442259  0.5064416 ]
[0.02527298 0.33430605 0.03558774 0.47129432]
[0.05131871 0.26099438 0.05617286 0.5408474 ]
[0.08607726 0.28754471 0.04687204 0.51529641]
[0.05780428 0.25639857 0.06359626 0.48606797]
[0.08741067 0.27348865 0.16566524 0.4512617 ]
[0.08852417 0.24854751 0.08281947 0.48347866]
[0.11679153 0.35796984 0.05324698 0.31632792]
[0.13644171 0.26289064 0.23356805 0.32889281]
[0.08725656 0.24754934 0.05623638 0.4506228 ]
[0.09716213 0.15610492 0.21680594 0.46091851]
[0.04329377 0.41150242 0.00464613 0.96291768]
[0.02184808 0.41628259 0.01278782 0.53257076]
[0.01425929 0.29266989 0.10740297 0.46045989]
[0.01843297 0.3023777  0.10796403 0.45065675]
[0.12554519 0.35090362 0.03529928 0.45428023]
[0.05653593 0.20043403 0.10732819 0.4605478 ]
[0.02429965 0.41890575 0.03233074 0.51855906]
[0.02131555 0.4448872  0.03936015 0.50994842]
[0.0193789  0.45878523 0.02356707 0.53701647]
[0.02128766 0.44163985 0.03519654 0.4921696 ]
[0.01903546 0.45612256 0.03542301 0.53759353]
[0.02493834 0.41480508 0.03373113 0.48316862]
[0.02232925 0.4266857  0.03948029 0.51190968]
[0.01401907 0.41566367 0.04007994 0.55961122]
[0.01410493 0.3203132  0.01320592 0.5891267 ]
[0.18400627 0.25775756 0.09457777 0.30734061]
[0.0319968  0.37837311 0.0681398  0.46157299]
[0.06948822 0.4494356  0.09940566 0.412914  ]
[0.04275047 0.38075661 0.01168694 0.35463204]
[0.04431823 0.35183332 0.00681833 0.54702045]
[0.04355771 0.35546519 0.03416493 0.46638867]
[0.04467121 0.35656081 0.00675681 0.53108764]
[0.03844347 0.28945414 0.05202739 0.51635268]
[0.04073555 0.2625904  0.07536631 0.48393482]
[0.05298212 0.22214678 0.1595167  0.4749351 ]
[0.02486056 0.24933236 0.15614255 0.47358585]
[0.02384735 0.70390367 0.00806598 0.75860402]
[0.05998798 0.39883959 0.00869505 0.52803219]
[0.06933265 0.21461782 0.20602554 0.44955449]
[0.08611004 0.30570143 0.07771264 0.40196306]
[0.14359068 0.14403414 0.00061433 0.0761253 ]
[0.0868615  0.63835615 0.01424917 0.42351183]
[0.22762538 0.26840824 0.06556002 0.27271283]
[0.05858779 0.22705652 0.17330862 0.45400651]
[0.05098163 0.28663871 0.02049653 0.52553351]
[0.0636098  0.25049382 0.19906025 0.413853  ]
[0.01964725 0.36903138 0.02910121 0.4486332 ]
[0.01832754 0.37385368 0.03245129 0.47777196]
[0.08781282 0.25297213 0.21455732 0.42110006]
[0.08485514 0.21835452 0.25142254 0.38177332]
[0.08088719 0.21229016 0.23033787 0.37463924]
[0.28479781 0.11533156 0.00348116 0.10893223]
[0.03729915 0.23012663 0.04974697 0.46302574]
[0.08518098 0.21680906 0.37816361 0.39481616]
[0.04950438 0.21069783 0.21537829 0.46129332]
[0.08880744 0.44292509 0.04847956 0.52430435]
[0.08289551 0.48809041 0.03663178 0.49572635]
[0.01602078 0.69441708 0.01298096 1.        ]
[0.07961811 0.24243996 0.08827862 0.51100892]
[0.07245349 0.23745437 0.10176371 0.51265016]
[0.073703   0.24008017 0.09327472 0.58473889]
[0.0455423  0.36643718 0.02415737 0.48085299]
[0.10545934 0.25573225 0.00562842 0.18551857]
[0.01827861 0.28323071 0.01027594 0.59131412]
[0.09787666 0.35416678 0.05862264 0.31269022]
[0.0486876  0.5644124  0.01008076 0.82348483]
[0.04774239 0.56975354 0.00592746 0.67114073]
[0.07834683 0.24031457 0.23594456 0.4047578 ]
[0.07315138 0.2565803  0.07967992 0.43122675]
[0.02552225 0.263981   0.07720465 0.46499039]
[0.02852102 0.38219724 0.02786708 0.529711  ]
[0.02545571 0.40645098 0.02996843 0.35004818]
[0.02540654 0.30033659 0.03575631 0.52382131]
[0.04171524 0.33479855 0.05094761 0.53003436]
